id,material_class,sheet_title,table_heading,table_subheading,product_code,material,qty_basis,a1_a3_CO2,a1_a3_energy_total,a1_a3_energy_non_renewable,a1_a3_energy_renewable,notes,data_quality,density,area_density,linear_density,mass_per_unit
982,INTERIOR,Ceiling systems,Rondo - finishing product,,PR_20_29_5_3_1,"Rondo, finishing product, angles GALVABOND- G2 Z275 (product 552, 553, 554, 555, 557, HB50), imported (Australia)",kg,3.09,36.21,35.1,1.11,cs1,A,0,0,0.29,0
983,INTERIOR,Ceiling systems,Rondo - finishing product,,PR_20_29_5_3_2,"Rondo, finishing product, angles GALVABOND- G2 Z275 (product 530, 556, 558, HB75), imported (Australia)",kg,2.94,34.08,33.2,0.88,cs1,A,0,0,0.71,0
984,INTERIOR,Ceiling systems,Rondo - finishing product,,PR_20_29_5_3_3,"Rondo, finishing product, archway bead GALVABOND- G2 Z275 (product P10), imported (Australia)",kg,16.5,203.3,193,10.3,cs1,A,0,0,0.13,0
985,INTERIOR,Ceiling systems,Rondo - finishing product,,PR_20_29_5_3_4,"Rondo, finishing product, bullnose corner beads GALVABOND- G2 Z275 (product R06), imported (Australia)",kg,5.87,69.84,67.3,2.54,cs1,A,0,0,0.38,0
986,INTERIOR,Ceiling systems,Rondo - finishing product,,PR_20_29_5_3_5,"Rondo, finishing product, bullnose corner beads GALVABOND- G2 Z275 (product R05), imported (Australia)",kg,8.04,95.28,92,3.28,cs1,A,0,0,0.2,0
987,INTERIOR,Ceiling systems,Rondo - finishing product,,PR_20_29_5_3_6,"Rondo, finishing product, casing beads plastic PVC (extruded) (product PCB0630, PCB1024, PCB1027, PCB1030, PCB1036), imported (Australia)",kg,2.63,71.9,60.2,11.7,cs1,A,0,0,0.06,0
988,INTERIOR,Ceiling systems,Rondo - finishing product,,PR_20_29_5_3_7,"Rondo, finishing product, casing beads plastic PVC (extruded) (product PCB1330, PDM0630), imported (Australia)",kg,2.63,71.9,60.2,11.7,cs1,A,0,0,0.11,0
989,INTERIOR,Ceiling systems,Rondo - finishing product,,PR_20_29_5_3_8,"Rondo, finishing product, casing beads plastic PVC (extruded) (product PDM4530), imported (Australia)",kg,2.63,71.9,60.2,11.7,cs1,A,0,0,0.08,0
990,INTERIOR,Ceiling systems,Rondo - finishing product,,PR_20_29_5_3_9,"Rondo, finishing product, casing beads GALVABOND- G2 Z275 (product R01, R02), imported (Australia)",kg,3.29,39.23,37.8,1.43,cs1,A,0,0,0.32,0
991,INTERIOR,Ceiling systems,Rondo - finishing product,,PR_20_29_5_3_10,"Rondo, finishing product, expansion joint GALVABOND- G2 Z275 and PVC (product P35), imported (Australia)",kg,6.86,94.17,87.9,6.27,cs1,A,0,0,0.32,0
992,INTERIOR,Ceiling systems,Rondo - finishing product,,PR_20_29_5_3_11,"Rondo, finishing product, ext corner GALVABOND- G2 Z275 (product P01A), imported (Australia)",kg,4.75,61.76,57,4.76,cs1,A,0,0,0.13,0
993,INTERIOR,Ceiling systems,Rondo - finishing product,,PR_20_29_5_3_12,"Rondo, finishing product, ext corner stainless steel (product P01S), imported (Australia)",kg,4.71,76.6,64.6,12,cs1,A,0,0,0.16,0
994,INTERIOR,Ceiling systems,Rondo - finishing product,,PR_20_29_5_3_13,"Rondo, finishing product, ext corner ZINCFORM- steel G300 Z200 (product P01), imported (Australia)",kg,4.11,55.2,49.5,5.7,cs1,A,0,0,0.12,0
995,INTERIOR,Ceiling systems,Rondo - finishing product,,PR_20_29_5_3_14,"Rondo, finishing product, ext corner ZINCFORM- steel G300 Z200 (product P01L), imported (Australia)",kg,4.11,55.2,49.5,5.7,cs1,A,0,0,0.12,0
996,INTERIOR,Ceiling systems,Rondo - finishing product,,PR_20_29_5_3_15,"Rondo, finishing product, external beads GALVABOND- steel G2 Z275 (product P32), imported (Australia)",kg,3.65,46.48,43.1,3.38,cs1,A,0,0,0.15,0
997,INTERIOR,Ceiling systems,Rondo - finishing product,,PR_20_29_5_3_16,"Rondo, finishing product, external beads stainless steel (product SR02), imported (Australia)",kg,3.53,58.72,48.9,9.82,cs1,A,0,0,0.27,0
998,INTERIOR,Ceiling systems,Rondo - finishing product,,PR_20_29_5_3_17,"Rondo, finishing product, external plasterboard trim plastic PVC (extruded) (product PE9030, PE90SL30, PEA9030), imported (Australia)",kg,2.63,71.9,60.2,11.7,cs1,A,0,0,0.1,0
999,INTERIOR,Ceiling systems,Rondo - finishing product,,PR_20_29_5_3_18,"Rondo, finishing product, external render trim plastic PVC (extruded) (product RE2530, RE3530, RE6030, RE902530), imported (Australia)",kg,2.63,71.9,60.2,11.7,cs1,A,0,0,0.09,0
1000,INTERIOR,Ceiling systems,Rondo - finishing product,,PR_20_29_5_3_19,"Rondo, finishing product, external render trim plastic PVC (extruded) (product RE3530, RESC8030, RSBSC8030), imported (Australia)",kg,2.63,71.9,60.2,11.7,cs1,A,0,0,0.09,0
1001,INTERIOR,Ceiling systems,Rondo - finishing product,,PR_20_29_5_3_20,"Rondo, finishing product, heavy weight top hats GALVABOND- steel G2 Z275 (product H515, H525, H535, H545, H550, H560, H715, H725, H735), imported (Australia)",kg,2.94,34.08,33.2,0.88,cs1,A,0,0,0.95,0
1002,INTERIOR,Ceiling systems,Rondo - finishing product,,PR_20_29_5_3_21,"Rondo, finishing product, heavy weight top hats GALVABOND- steel G2 Z275 (product H750), imported (Australia)",kg,2.94,34.08,33.2,0.88,cs1,A,0,0,1.92,0
1003,INTERIOR,Ceiling systems,Rondo - finishing product,,PR_20_29_5_3_22,"Rondo, finishing product, int corner GALVABOND- steel G2 Z275 (product PS17, PSIA), imported (Australia)",kg,4.75,61.76,57,4.76,cs1,A,0,0,0.13,0
1004,INTERIOR,Ceiling systems,Rondo - finishing product,,PR_20_29_5_3_23,"Rondo, finishing product, internal plasterboard trim plastic PVC (extruded) (product PADJIN), imported (Australia)",kg,2.63,71.9,60.2,11.7,cs1,A,0,0,0.09,0
1005,INTERIOR,Ceiling systems,Rondo - finishing product,,PR_20_29_5_3_24,"Rondo, finishing product, L beads & shadow trim plastic PVC (extruded) (product PFTLB30, PTLB1030), imported (Australia)",kg,2.63,71.9,60.2,11.7,cs1,A,0,0,0.07,0
1006,INTERIOR,Ceiling systems,Rondo - finishing product,,PR_20_29_5_3_25,"Rondo, finishing product, L beads & shadow trim plastic PVC (extruded) (product PTLB1330, PTLB630, PTSH1030), imported (Australia)",kg,2.63,71.9,60.2,11.7,cs1,A,0,0,0.09,0
1007,INTERIOR,Ceiling systems,Rondo - finishing product,,PR_20_29_5_3_26,"Rondo, finishing product, medium weight top hats GALVABOND- steel G2 Z275 (product M515, M525, M535, M545, M550, M560, M715, M725, M735, M750), imported (Australia)",kg,3.09,36.21,35.1,1.11,cs1,A,0,0,0.65,0
1008,INTERIOR,Ceiling systems,Rondo - finishing product,,PR_20_29_5_3_27,"Rondo, finishing product, plaster casing bead ZINCANNEAL- steel G2S ZF100 (product P03), imported (Australia)",kg,3.24,39.86,37.6,2.26,cs1,A,0,0,0.2,0
1009,INTERIOR,Ceiling systems,Rondo - finishing product,,PR_20_29_5_3_28,"Rondo, finishing product, plaster casing bead ZINCANNEAL- steel G2S ZF100 (product P05, P07, P08), imported (Australia)",kg,3.24,39.86,37.6,2.26,cs1,A,0,0,0.2,0
1010,INTERIOR,Ceiling systems,Rondo - finishing product,,PR_20_29_5_3_29,"Rondo, finishing product, plaster internal angle ZINCFORM- steel G300 Z200 (product P18, P40), imported (Australia)",kg,3.13,43.41,38.3,5.11,cs1,A,0,0,0.15,0
1011,INTERIOR,Ceiling systems,Rondo - finishing product,,PR_20_29_5_3_30,"Rondo, finishing product, plaster stopping angle GALVABOND- steel G2 Z275 (product P28), imported (Australia)",kg,3.65,46.48,43.1,3.38,cs1,A,0,0,0.18,0
1012,INTERIOR,Ceiling systems,Rondo - finishing product,,PR_20_29_5_3_31,"Rondo, finishing product, plaster stopping angle GALVABOND- steel G2 Z275 (product P25, P26, P27), imported (Australia)",kg,16.5,203.3,193,10.3,cs1,A,0,0,0.11,0
1013,INTERIOR,Ceiling systems,Rondo - finishing product,,PR_20_29_5_3_32,"Rondo, finishing product, plaster stopping bead GALVABOND- steel G2 Z275 (product P11), imported (Australia)",kg,8.45,103.55,98.4,5.15,cs1,A,0,0,0.13,0
1014,INTERIOR,Ceiling systems,Rondo - finishing product,,PR_20_29_5_3_33,"Rondo, finishing product, plaster stopping bead GALVABOND- steel G2 Z275 (product P12), imported (Australia)",kg,8.45,103.55,98.4,5.15,cs1,A,0,0,0.13,0
1015,INTERIOR,Ceiling systems,Rondo - finishing product,,PR_20_29_5_3_34,"Rondo, finishing product, plaster stopping bead GALVABOND- steel G2 Z275 (product P13, P14), imported (Australia)",kg,8.45,103.55,98.4,5.15,cs1,A,0,0,0.13,0
1016,INTERIOR,Ceiling systems,Rondo - finishing product,,PR_20_29_5_3_35,"Rondo, finishing product, plasterboard expansion trim plastic PVC (extruded) (product PEXPH30), imported (Australia)",kg,2.63,71.9,60.2,11.7,cs1,A,0,0,0.17,0
1017,INTERIOR,Ceiling systems,Rondo - finishing product,,PR_20_29_5_3_36,"Rondo, finishing product, reveal bead ZINCANNEAL- steel G2S ZF100 (product REVB150, REVB120, REVB110, REVB100, REVB090, REVB080, REVB075, REVB065, REVB060, REVB050), imported (Australia)",kg,3.24,42.54,38.7,3.84,cs1,A,0,0,1.28,0
1018,INTERIOR,Ceiling systems,Rondo - finishing product,,PR_20_29_5_3_37,"Rondo, finishing product, reveal bead ZINCANNEAL- steel G2S ZF100 (product REVB045, REVB040, REVB035), imported (Australia)",kg,3.67,47.47,43.5,3.97,cs1,A,0,0,0.49,0
1019,INTERIOR,Ceiling systems,Rondo - finishing product,,PR_20_29_5_3_38,"Rondo, finishing product, reveal bead ZINCANNEAL- steel G2S ZF100 (product REVB030, REVB025), imported (Australia)",kg,3.67,47.47,43.5,3.97,cs1,A,0,0,0.42,0
1020,INTERIOR,Ceiling systems,Rondo - finishing product,,PR_20_29_5_3_39,"Rondo, finishing product, reveal bead ZINCANNEAL- steel G2S ZF100 (product REVB020), imported (Australia)",kg,3.67,47.47,43.5,3.97,cs1,A,0,0,0.35,0
1021,INTERIOR,Ceiling systems,Rondo - finishing product,,PR_20_29_5_3_40,"Rondo, finishing product, shadowline plaster casing bead ZINCANNEAL- steel G2S ZF100 (product P06, P09), imported (Australia)",kg,3.24,39.86,37.6,2.26,cs1,A,0,0,0.24,0
1022,INTERIOR,Ceiling systems,Rondo - finishing product,,PR_20_29_5_3_41,"Rondo, finishing product, shadowline plaster stopping angle GALVABOND- steel G2 Z275 (product P51, P52, P53, P50, P60), imported (Australia)",kg,3.65,46.48,43.1,3.38,cs1,A,0,0,0.28,0
1023,INTERIOR,Ceiling systems,Rondo - finishing product,,PR_20_29_5_3_42,"Rondo, finishing product, stopping bead GALVABOND- steel G2 Z275 (product R50), imported (Australia)",kg,3.65,46.48,43.1,3.38,cs1,A,0,0,0.27,0
1024,INTERIOR,Ceiling systems,Rondo - finishing product,,PR_20_29_5_3_43,"Rondo, finishing product, stopping bead GALVABOND- steel G2 Z275 (product R11), imported (Australia)",kg,16.5,203.3,193,10.3,cs1,A,0,0,0.17,0
1025,INTERIOR,Ceiling systems,Rondo - clips,,PR_20_29_5_4,"Rondo, clips (all), imported (Australia)",kg,5.51,71.4,67.7,3.7,cs1,A,0,0,0,0
1026,INTERIOR,Floors,Fibre cement,,PR_25_71_14_30_11_1,"Fibre cement, flooring (interior), Scyon Secura- (19 mm thickness), imported ",m-,18.56,296.19,134.38,161.81,fi1,C,0,24.5,0,0
1027,INTERIOR,Floors,Fibre cement,,PR_25_71_14_30_11_2,"Fibre cement, flooring (exterior), Scyon Secura- (19 mm thickness), imported ",m-,19.01,303.51,141.7,161.81,fi1,C,0,24.5,0,0
1028,INTERIOR,Floors,Fibre cement,,PR_25_71_14_30_12,"Fibre cement, flooring, HardiePanel- compressed sheet (18 mm thickness), imported ",m-,24.3,250.7,99.7,151,fi1,A,0,33,0,0
1029,INTERIOR,Floors,Fibre cement,,PR_25_71_14_30_13,"Fibre cement, tile and slate underlay (6 mm thickness), imported",m-,6.04,72.18,30.48,41.7,fi1,C,0,8.87,0,0
1030,INTERIOR,Floors,Hardwood,,PR_25_71_97_42_1_A,"Hardwood (dressed, kiln dried) floor [from sustainable forest management practices], imported",kg,-0.99,24,5.22,18.78,"fl2, fl10",B,735,0,0,0
1031,INTERIOR,Floors,Hardwood,,PR_25_71_97_42_1_B,"Hardwood (dressed, kiln dried) floor [from unsustainable forest management practices, don't know or won't ensure from sustainable forestry], imported",kg,0.44,24,5.22,18.78,"fl2, fl10, fl11, fl12",B,735,0,0,0
1032,INTERIOR,Floors,Laminate,,PR_25_71_97_93_1_1_A,"Direct pressure laminate, flooring, Unilin Quick-Step (7 mm thickness), use classes 31 - 34, imported (Europe)",m-,-2.96,265,122,143,fl3,A,0,6.4,0,0
1033,INTERIOR,Floors,Laminate,,PR_25_71_97_93_1_2_A,"Direct pressure laminate, flooring, Unilin Quick-Step (8 mm thickness), use classes 31 - 34, imported (Europe)",m-,-2.9,345.89,167.14,178.75,fl3,A,0,7.31,0,0
1034,INTERIOR,Floors,Laminate,,PR_25_71_97_93_1_3_A,"Direct pressure laminate, flooring, Unilin Quick-Step (9.5 mm thickness), use classes 31 - 34, imported (Europe)",m-,-2.84,361.58,175.68,185.9,fl3,A,0,8.69,0,0
1035,INTERIOR,Floors,MDF,,PR_25_71_97_53_1_A,"MDF floor (E0 and E1, moisture resistant (MR) melamine coated) [from sustainable forest management practices], imported",kg,-0.27,38.77,18.77,20,"fl4, fl10",B,722.22,13,0,0
1036,INTERIOR,Floors,MDF,,PR_25_71_97_53_1_B,"MDF floor (E0 and E1, moisture resistant (MR) melamine coated) [from unsustainable forest management practices, don't know or won't ensure from sustainable forestry], imported",kg,1.21,38.77,18.77,20,"fl4, fl10, fl11, fl12",B,722.22,13,0,0
1037,INTERIOR,Floors,Particleboard,,PR_25_71_97_60_1_A,"Particleboard (floor) [from sustainable forest management practices], imported",kg,-0.53,35.88,16.4,19.49,"fl5, fl10",B,716,13.6,0,0
1038,INTERIOR,Floors,Particleboard,,PR_25_71_97_60_1_B,"Particleboard (floor) [from unsustainable forest management practices, don't know or won't ensure from sustainable forestry], imported",kg,0.89,35.88,16.4,19.49,"fl5, fl10, fl11, fl12",B,716,13.6,0,0
1039,INTERIOR,Floors,Plywood,,PR_25_71_97_33_1_A,"Engineered wood, plywood (A bond, floor, tongue and groove) [from sustainable forest management practices], imported",kg,-0.74,44.46,15,29.46,"fl6, fl10",B,493.33,7.4,0,0
1040,INTERIOR,Floors,Plywood,,PR_25_71_97_33_1_B,"Engineered wood, plywood (A bond, floor, tongue and groove) [from unsustainable forest management practices, don't know or won't ensure from sustainable forestry], imported",kg,0.83,44.46,15,29.46,"fl6, fl10, fl11, fl12",B,493.33,7.4,0,0
1041,INTERIOR,Floors,Softwood,,PR_25_71_97_83_1_A,"Softwood (dressed, kiln dried) floor (untreated) [from sustainable forest management practices], imported",kg,-1.27,24.34,2.92,21.42,"fl7, fl10",B,551,0,0,0
1042,INTERIOR,Floors,Softwood,,PR_25_71_97_83_1_B,"Softwood (dressed, kiln dried) floor (untreated) [from unsustainable forest management practices, don't know or won't ensure from sustainable forestry], imported",kg,0.33,24.34,2.92,21.42,"fl7, fl10, fl11, fl12",B,551,0,0,0
1043,INTERIOR,Floors,Raised access,,PR_25_71_42_70_1_1_1,"Access floor system, ASP Access Floors, Icon X S3/4, medium grade (3.0 kN), 600 x 600 mm Icon panel, final floor height (FFH) = 110-180mm, imported (China)",m-,27.7,309.2,280,29.2,fl8,A,0,36.08,0,0
1044,INTERIOR,Floors,Raised access,,PR_25_71_42_70_1_1_2,"Access floor system, ASP Access Floors, Icon X S3/4, heavy grade (4.5 kN), 600 x 600 mm Icon panel, final floor height (FFH) = 110-180mm, imported (China)",m-,29.6,330.2,299,31.2,fl8,A,0,37.74,0,0
1045,INTERIOR,Floors,Raised access,,PR_25_71_42_70_1_1_3,"Access floor system, ASP Access Floors, Icon X S5/6, medium grade (3.0 kN), 600 x 600 mm Icon panel, final floor height (FFH) = 180-1200mm, imported (China)",m-,32.7,370.6,336,34.6,fl8,A,0,39.04,0,0
1046,INTERIOR,Floors,Raised access,,PR_25_71_42_70_1_1_4,"Access floor system, ASP Access Floors, Icon X S5/6, heavy grade (4.5 kN), 600 x 600 mm Icon panel, final floor height (FFH) = 180-1200mm, imported (China)",m-,34.6,392.6,356,36.6,fl8,A,0,40.7,0,0
1047,INTERIOR,Floors,Raised access,,PR_25_71_42_70_1_2_1,"Access floor system, ASP Access Floors, Icon Air, medium grade (3.0 kN), 600 x 600 mm Icon panel, final floor height (FFH) = 180-1200mm, imported (China)",m-,34.2,392.2,355,37.2,fl8,A,0,39.67,0,0
1048,INTERIOR,Floors,Raised access,,PR_25_71_42_70_1_2_2,"Access floor system, ASP Access Floors, Icon Air, heavy grade (4.5 kN), 600 x 600 mm Icon panel, final floor height (FFH) = 180-1200mm, imported (China)",m-,36,413.1,374,39.1,fl8,A,0,41.33,0,0
1049,INTERIOR,Floors,Raised access,,PR_25_71_42_70_1_3_1,"Access floor system, ASP Access Floors, Icon HPL, heavy grade (4.5 kN), 600 x 600 mm Icon panel, final floor height (FFH) = 180-1200mm, imported (China)",m-,38.3,440.2,396,44.2,fl8,A,0,42.83,0,0
1050,INTERIOR,Floors,Raised access,,PR_25_71_42_70_1_4_1,"Access floor system, ASP Access Floors, Urban X S2, medium grade (3.0 kN), 600 x 600 mm Urban panel, final floor height (FFH) = 65-110mm, imported (China)",m-,19,370,220,150,fl9,A,0,55,0,0
1051,INTERIOR,Floors,Raised access,,PR_25_71_42_70_1_4_2,"Access floor system, ASP Access Floors, Urban X S2, heavy grade (4.5 kN), 600 x 600 mm Urban panel, final floor height (FFH) = 65-110mm, imported (China)",m-,23,420,260,160,fl9,A,0,60.82,0,0
1052,INTERIOR,Floors,Raised access,,PR_25_71_42_70_1_4_3,"Access floor system, ASP Access Floors, Urban X S2, extra heavy grade (6.0 kN), 600 x 600 mm Urban panel, final floor height (FFH) = 65-110mm, imported (China)",m-,25,470,290,180,fl9,A,0,65.48,0,0
1053,INTERIOR,Floors,Raised access,,PR_25_71_42_70_1_4_4,"Access floor system, ASP Access Floors, Urban X S4, medium grade (3.0 kN), 600 x 600 mm Urban panel, final floor height (FFH) = 110-180mm, imported (China)",m-,20,370,220,150,fl9,A,0,55.33,0,0
1054,INTERIOR,Floors,Raised access,,PR_25_71_42_70_1_4_5,"Access floor system, ASP Access Floors, Urban X S4, heavy grade (4.5 kN), 600 x 600 mm Urban panel, final floor height (FFH) = 110-180mm, imported (China)",m-,23,430,260,170,fl9,A,0,61.15,0,0
1055,INTERIOR,Floors,Raised access,,PR_25_71_42_70_1_4_6,"Access floor system, ASP Access Floors, Urban X S4, extra heavy grade (6.0 kN), 600 x 600 mm Urban panel, final floor height (FFH) = 110-180mm, imported (China)",m-,26,470,290,180,fl9,A,0,65.81,0,0
1056,INTERIOR,Floors,Raised access,,PR_25_71_42_70_1_4_7,"Access floor system, ASP Access Floors, Urban X S6, medium grade (3.0 kN), 600 x 600 mm Urban panel, final floor height (FFH) = 180-800mm, imported (China)",m-,20.3,380,230,150,fl9,A,0,55.99,0,0
1057,INTERIOR,Floors,Raised access,,PR_25_71_42_70_1_4_8,"Access floor system, ASP Access Floors, Urban X S6, heavy grade (4.5 kN), 600 x 600 mm Urban panel, final floor height (FFH) = 180-800mm, imported (China)",m-,24,440,270,170,fl9,A,0,61.81,0,0
1058,INTERIOR,Floors,Raised access,,PR_25_71_42_70_1_4_9,"Access floor system, ASP Access Floors, Urban X S6, extra heavy grade (6.0 kN), 600 x 600 mm Urban panel, final floor height (FFH) = 180-800mm, imported (China)",m-,26.5,470,290,180,fl9,A,0,66.47,0,0
1059,INTERIOR,Floors,Raised access,,PR_25_71_42_70_1_5_1,"Access floor system, ASP Access Floors, Urban IL S2, extra heavy grade (6.0 kN), 600 x 600 mm Urban panel, final floor height (FFH) = 65-110mm, imported (China)",m-,20,420,230,190,fl9,A,0,65.39,0,0
1060,INTERIOR,Floors,Raised access,,PR_25_71_42_70_1_5_2,"Access floor system, ASP Access Floors, Urban IL S4, extra heavy grade (6.0 kN), 600 x 600 mm Urban panel, final floor height (FFH) = 110-180mm, imported (China)",m-,9.5,121.8,120,1.8,fl9,A,0,65.72,0,0
1061,INTERIOR,Floors,Raised access,,PR_25_71_42_70_1_5_3,"Access floor system, ASP Access Floors, Urban IL S6, extra heavy grade (6.0 kN), 600 x 600 mm Urban panel, final floor height (FFH) = 180-800mm, imported (China)",m-,6.6,77.49,77,0.49,fl9,A,0,66.38,0,0
1062,FINISH,Tiling,,,PR_35_93_96_19,"Tiles (ceramic), imported (Asia)",m-,9.98,158.05,158,0.05,ti1,C,0,19,0,0
1063,FINISH,Resilient surfacing,,,PR_35_57_71_46,"Linoleum flooring, imported (Europe)",m-,2.6,176,110,66,rs1,C,0,2.9,0,0
1064,FINISH,Resilient surfacing,,,PR_35_57_71_67_1,"Vinyl (PVC) floor sheets (Karndean Design flooring - Van Gogh), imported (Australia)",m-,7.76,192.61,186,6.61,rs2,A,0,5.69,0,0
1065,FINISH,Carpeting,,,PR_35_57_11_62_1,"Carpet - tile, tufted (pile material 1000 - 1100 g/m- recycled polyamide 6, heavy bitumen base with fibre glass reinforcement) (total recycled content = 23.4%)",m-,10,213.1,198,15.1,ca1,C,0,4.87,0,0
1066,FINISH,Carpeting,,,PR_35_57_11_62_2,"Carpet - tile, needled (pile material 700 - 800 g/m- polypropylene, heavy bitumen base with fibre glass reinforcement)",m-,4.31,151.49,145.57,5.92,ca2,C,0,3.68,0,0
1067,FINISH,Carpeting,,,PR_35_57_11_62_3,"Carpet - tile, needled (pile material 1350 - 1450 g/m- polypropylene, heavy bitumen base with fibre glass reinforcement)",m-,6.18,214.86,206.53,8.33,ca3,C,0,4.58,0,0
1068,FINISH,Carpeting,,,PR_35_57_11_62_4,"Carpet - tile, needled (pile material 1750 - 1850 g/m- polypropylene, heavy bitumen base with fibre glass reinforcement)",m-,7.59,259.43,249.47,9.96,ca4,C,0,5.08,0,0
1069,FINISH,Carpeting,,,PR_35_57_11_62_5,"Carpet - tile, flat woven (pile material (maximum) 700 g/m- polyethyleneterephthalate (PET), ethylene vinyl acetate (EVA) and felt heavy base) (total recycled content = 12%)",m-,12.3,296.7,258,38.7,ca5,C,0,4.05,0,0
1070,FINISH,Carpeting,,,PR_35_57_11_64_1_1,"Carpet - woven broadloom (pile material 500 - 600 g/m- polyamide 6.6, woven textile backing), imported (Europe)",m-,11,230.3,220,10.3,ca6,C,0,2.05,0,0
1071,FINISH,Carpeting,,,PR_35_57_11_64_1_2,"Carpet - woven broadloom (pile material 700 - 800 g/m- polyamide 6.6, woven textile backing)",m-,13.8,278.5,266,12.5,ca7,C,0,2.25,0,0
1072,FINISH,Carpeting,,,PR_35_57_11_64_1_3,"Carpet - tufted wall-to-wall (pile material 400 - 500 g/m- polyamide 6 (100% recycled), polyester and woven textile backing (total recycled content = 27.1%)",m-,7.27,146.76,131.43,15.33,ca8,C,0,2.06,0,0
1073,FINISH,Carpeting,,,PR_35_57_11_64_2_1,"Carpet - tufted wall-to-wall (pile material 1000 - 1100 g/m- 80% wool and 20% polyamide 6.6, polyester (90% recycled) and textile fabric backing)",m-,13.3,286.02,182.32,103.7,ca9,C,0,2.62,0,0
1074,FINISH,Carpeting,,,PR_35_57_11_64_2_2,"Carpet - tufted wall-to-wall (pile material 1300 - 1400 g/m- 80% wool and 20% polyamide 6.6, polyester (90% recycled) and textile fabric backing)",m-,16.2,346.67,215.95,130.72,ca10,C,0,2.92,0,0
1075,FINISH,"Paint, d-cor & coatings",Paint,,PR_35_31_22_94_2_4_1,"Paint, water-borne, walls (Dulux Wash&Wear- low sheen - vivid white) (2 coats / m-), imported",m-,0.37,6.37,6.26,0.11,pa1,A,0,0.17,0,0
